Date,Type,Contact,Description,Reference,Total,LineAccountCode,LineAccountName,LineDescription,Status,BankTxnID
2023-10-20,SPEND,Eddy Cobras,,,1500.0,420,,Photowork,DELETED,f0500b8b-fec9-4ea1-b902-5a3076a5dbea
2023-10-20,SPEND,LINKT,,,10.04,493,,Tolls,DELETED,b08eb0d8-8dc5-40f6-9ee8-fc17151bf4a7
2023-10-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,DELETED,34ad15fe-e659-4ec5-bc75-4b7302d10c63
2023-10-20,RECEIVE,Webstore,,,452.36,200,,Online Sales,DELETED,fcbd0989-5394-4664-be64-c8b2157f3038
2023-10-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,DELETED,90ec666d-facb-401e-9125-49c69b0239dd
2023-10-20,RECEIVE,Afterpay,,,55.7,200,,Webstore Sales,DELETED,776f4ae8-92a6-4daa-8bcb-3e76457a4077
2023-10-20,RECEIVE,Morgan Schoermer,,,1700.0,881,,,AUTHORISED,48c88021-c8a3-4ce7-99e3-1ac294df1182
2023-10-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,87ecb7ae-2b34-489c-8ba7-c9ee53e459e8
2023-10-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,32c67923-d0b4-4ab9-8eb1-c153e4d857e5
2023-10-20,SPEND,LINKT,,,10.04,493,,Tolls,AUTHORISED,f813b85e-7f6d-4c3b-861a-9a6552843e01
2023-10-20,SPEND,Eddy Cobras,,,1500.0,420,,Photowork,AUTHORISED,515bd8b4-b70a-4dfd-b024-fe861d421251
2023-10-20,RECEIVE,Afterpay,,,55.7,200,,Webstore Sales,AUTHORISED,2fd3e4a4-3985-46c8-9e5a-934d2ae4845a
2023-10-20,RECEIVE,Webstore,,,452.36,200,,Online Sales,AUTHORISED,ed8d1ce2-3f15-4949-a2fb-d275b7fc575a
2023-10-23,SPEND,Ames,,,135.14,420,,,AUTHORISED,cbd91d27-4c83-47cc-9ca4-2af6b5f8fa5f
2023-10-23,SPEND,Yardie's,,,14.16,420,,Meals,AUTHORISED,a6a20258-f805-41a0-82a3-00b39d364257
2023-10-23,SPEND,Yardie's,,,14.16,420,,Meals,AUTHORISED,26805ec6-f188-437d-b798-d4148ae06c58
2023-10-23,SPEND,Archie Bros,,,20.0,420,,,AUTHORISED,6838793a-38c6-4fbe-a2c0-70e64bec225e
2023-10-23,SPEND,Shah Cafe,,,20.0,420,,,AUTHORISED,78ca2d34-b781-48b0-abb0-2f0e096909e2
2023-10-23,SPEND,Yardie's,,,7.08,420,,Meals,AUTHORISED,317eeeba-60df-4a2d-a4b5-5476de98be2f
2023-10-23,SPEND,Facebook,,,101.36,400,,,AUTHORISED,6667dbc1-60ec-45bb-a546-3ec63a069074
2023-10-23,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,798c10cd-46e6-48b2-9825-774578ca5da3
2023-10-23,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,01deae67-e3a8-41a6-ac99-f37d5cf8c7f6
2023-10-23,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,55fbb1a4-299d-4103-bde0-5c85ef0371fd
2023-10-23,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,515d76f3-73c0-455b-a228-7ae160fc72ec
2023-10-23,SPEND,Facebook Meta,,,55.25,400,,Ads Payment,AUTHORISED,abeeb818-c842-474d-a52c-7d842c7c71d6
2023-10-23,SPEND,Sound Garden,,,40.24,420,,,AUTHORISED,cbdd7068-9e18-4a31-b358-8b72bc70cbd2
2023-10-23,SPEND,UBER,,,14.3,493,,Uber,AUTHORISED,24998382-6845-4e37-abdd-01483ff1f9af
2023-10-23,SPEND,Kindly Textile,,,10.73,310,,,AUTHORISED,87a3ae90-4287-4c65-af2f-102b80f5a07d
2023-10-23,RECEIVE,Afterpay,,,55.7,200,,Webstore Sales,AUTHORISED,b1d218c4-3834-4791-9043-35a904bd9d38
2023-10-23,RECEIVE,Afterpay,,,242.49,200,,Webstore Sales,AUTHORISED,6952df11-1913-41ee-a595-f75eb1972bdc
2023-10-23,RECEIVE,Webstore,,,269.58,200,,Online Sales,AUTHORISED,4256d4b0-dd79-4420-ac2d-d61303872d91
2023-10-24,SPEND,Sendle,,,108.59,425,,,AUTHORISED,5e0cd344-061c-4a1e-8e80-fb422894b372
2023-10-24,SPEND,AS Colour,,,157.79,310,,Blanks,AUTHORISED,d86a1645-77aa-45d0-b791-2980363cf68c
2023-10-24,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,5b88c5e4-e58e-4133-8b8d-dd084e778987
2023-10-24,RECEIVE,Morgan Schoermer,,,250.0,881,,,AUTHORISED,fc19f93a-20db-4060-8657-a66d3c357fd4
2023-10-24,RECEIVE,Corey Nixon,,,150.0,255,,Studio Hire,AUTHORISED,9ff224fb-d937-4aab-863e-c07b95caa3a0
2023-10-24,SPEND,Corey Nixon,,,25.0,255,,Refund,AUTHORISED,8d3c977e-45b9-4919-89dd-cdcfc3bfeaf5
2023-10-24,RECEIVE,Afterpay,,,55.7,200,,Webstore Sales,AUTHORISED,bd008cb4-2eaf-4bd1-a7cc-0f6ef2a94de1
2023-10-24,RECEIVE,Webstore,,,171.01,200,,Online Sales,AUTHORISED,cae8020d-474d-4842-97dd-17cee28ac1a1
2023-10-25,SPEND,Xero,,,16.0,485,,Accounting Software,AUTHORISED,4d2c93fb-5bf3-40c9-9f28-bfeed66df1dd
2023-10-25,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,e2c8af3f-d218-49df-a795-6a9f6d4f6712
2023-10-25,SPEND,DTF Direct,,,44.95,310,,Printing,AUTHORISED,a7c59a42-0e53-4411-9069-9aa78f986ccf
2023-10-25,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,d2a4f585-0982-4397-9e62-e3d83233c335
2023-10-25,RECEIVE,Webstore,,,459.6,200,,Online Sales,AUTHORISED,1c2873c6-f956-46e0-ab1d-027280f74178
2023-10-25,RECEIVE,Afterpay,,,233.13,200,,Webstore Sales,AUTHORISED,aa779242-1c15-4fdc-804b-d12ea94b6a02
2023-10-26,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,2109a608-01f2-4f1f-9a7c-3df0dfd9257a
2023-10-26,SPEND,BP,,,20.01,449,,,AUTHORISED,0124c435-ab17-46a0-a0d2-a460dd87c4b5
2023-10-26,SPEND,Tatsu Ramen,,,71.5,420,,,AUTHORISED,d7835720-f70d-4851-8aa1-e0b852629582
2023-10-26,RECEIVE,Webstore,,,117.28,200,,Online Sales,AUTHORISED,1a359e2f-b283-4eec-884c-3c20185f9e6d
2023-10-26,RECEIVE,Afterpay,,,107.06,200,,Webstore Sales,AUTHORISED,fccf03ee-e957-4d80-9c36-ad042edd171e
2023-10-27,SPEND,AS Colour,,,67.95,310,,Blanks,DELETED,d1d3e20f-5859-4a86-8f08-d34889b00676
2023-10-27,SPEND,AS Colour,,,92.4,310,,Blanks,DELETED,8a03ff18-62f6-49e9-9611-7f7a9e4d2365
2023-10-27,SPEND,AS Colour,,,93.96,310,,Blanks,DELETED,100ec28f-9ba9-4482-ad62-d4ac9904c933
2023-10-27,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,DELETED,0a2382f4-d4e9-40af-adcf-85286dbb9400
2023-10-27,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,DELETED,dabf8ea1-268d-4fc4-b438-94a797a9f8e6
2023-10-27,RECEIVE,Webstore,,,335.66,200,,Online Sales,DELETED,19b98a8e-76ed-4527-a0c4-e809b03b7448
2023-10-27,SPEND,7 Eleven,,,72.5,449,,,AUTHORISED,697cf6bd-d263-4b75-a23c-ede49ae346d2
2023-10-27,SPEND,Yardie's,,,28.31,420,,Meals,AUTHORISED,e940ad58-52c9-413b-8166-6f55b92f8530
2023-10-27,SPEND,7 Eleven,,,10.0,449,,,AUTHORISED,789fdd3a-53a9-4ef9-8b97-1dba22bece11
2023-10-27,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,2af519f2-2533-4ad8-938f-015d3629cea5
2023-10-27,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,43ce86ec-7f51-4c16-a0b4-d81a4fad0694
2023-10-27,SPEND,AS Colour,,,93.96,310,,Blanks,AUTHORISED,b832b538-39de-4df6-b591-2077c27843f8
2023-10-27,SPEND,AS Colour,,,92.4,310,,Blanks,AUTHORISED,1c835b3c-3c41-4bf5-86b4-ef04e410c79f
2023-10-27,SPEND,AS Colour,,,67.95,310,,Blanks,AUTHORISED,c8ab7132-ced5-4234-a214-8a1ccf83e3b8
2023-10-27,SPEND,DTF Direct,,,44.95,310,,Printing,AUTHORISED,b25d8379-3168-42e8-af62-344e2d92b7ad
2023-10-27,SPEND,LINKT,,,10.04,493,,Tolls,AUTHORISED,f4c7171b-c220-4c4a-ba0f-b11b85719118
2023-10-27,RECEIVE,Corey Nixon,,,300.0,255,,Rent,AUTHORISED,23d03a9b-9a3a-499d-8889-f7d008750b7c
2023-10-27,RECEIVE,Afterpay,,,51.03,200,,Webstore Sales,AUTHORISED,955ddcd5-5063-4630-b1ff-163100c00d55
2023-10-27,RECEIVE,Webstore,,,335.66,200,,Online Sales,AUTHORISED,4bbfde4c-83ab-4091-906b-549a255d0212
2023-10-30,SPEND,Yardie's,,,19.21,420,,Meals,AUTHORISED,be8fff04-1796-4591-aa6a-4d97ca64965d
2023-10-30,SPEND,Yardie's,,,14.16,420,,Meals,AUTHORISED,6dbfe765-3b76-4c7c-8cc5-d117731e189f
2023-10-30,SPEND,Yardie's,,,7.08,420,,Meals,AUTHORISED,41c8a21c-9e8e-44e5-b888-25ef51345dcf
2023-10-30,SPEND,AS Colour,,,342.56,310,,Blanks,AUTHORISED,bb4c52c8-7760-4c1a-afb9-7fcea2bf11b1
2023-10-30,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,71b32f3b-b260-4782-9be9-682eeec6a3db
2023-10-30,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,1730360b-9e4e-413f-a3d1-44cde0050f6f
2023-10-30,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,3d53ce5d-95a0-406d-b24d-1993f2b6800a
2023-10-30,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,6cc63d65-940d-4717-9eb2-3cc0a187e5b7
2023-10-30,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,297b2056-8708-4ddf-95c0-54994f4e8ab4
2023-10-30,RECEIVE,Afterpay,,,251.49,200,,Webstore Sales,AUTHORISED,b0ae72c3-9fd7-4d7d-b03c-5d488665ab8d
2023-10-30,RECEIVE,Webstore,,,424.95,200,,Online Sales,AUTHORISED,3d2d37c5-42f5-486d-b12d-b937f7408af5
2023-10-30,RECEIVE,Afterpay,,,498.19,200,,Webstore Sales,AUTHORISED,96af4276-73d3-4e20-ad93-96644910e432
2023-10-30,RECEIVE,Afterpay,,,101.46,200,,Webstore Sales,AUTHORISED,119d4441-3899-4269-8cf1-ab8a353dd840
2023-10-30,RECEIVE,Kindly Textile,,,10.73,265,,Refund,AUTHORISED,34c0ba62-089e-46ad-a903-b73fd0fb9d46
2023-10-31,SPEND,McDonalds,,,14.84,420,,Lunch,AUTHORISED,6eda4a8c-8dc2-4429-8625-2f415aa79c7a
2023-10-31,SPEND,Sendle,,,323.05,425,,,AUTHORISED,6e540abc-e72f-40f1-8a92-ffaf1928d4dd
2023-10-31,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,6d6dc0dd-b03a-4655-9bb3-944f576708d9
2023-10-31,SPEND,Amazing Transfer,,,65.9,310,,Transfers,AUTHORISED,785c4221-32ca-4378-8c9a-22742cecd732
2023-10-31,SPEND,Real Estate,,,350.0,469,,Rent,AUTHORISED,87c580c1-e4d5-44d4-bae7-4f1589cbe5f4
2023-10-31,RECEIVE,Corey Nixon,,,150.0,255,,Studio Hire,AUTHORISED,3ed7892c-6d58-440b-8093-9178bef3b48f
2023-10-31,RECEIVE,Webstore,,,486.44,200,,Online Sales,AUTHORISED,8f6ac6a3-d73c-4c51-bd18-8d065986cfa4
2023-11-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,4611d0e7-b0ba-444c-a610-67f4457762bd
2023-11-01,SPEND,AS Colour,,,144.65,310,,Blanks,AUTHORISED,e9d931a3-4683-4c9a-b2fe-ef082ed45b44
2023-11-01,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,9478ad3e-f799-412e-9f99-f6ad68dc997d
2023-11-01,SPEND,Hero Packaging,,,54.88,310,,,AUTHORISED,2c3b4360-86fc-436f-90f3-4923b8accd0d
2023-11-01,SPEND,Facebook Meta,,,38.74,400,,Ads Payment,AUTHORISED,ab9c81fa-76db-401a-98b5-43ca41040a64
2023-11-01,SPEND,Brisbane Council,,,4.1,493,,Parking,AUTHORISED,87e5cd48-d324-471e-a71d-cc841c5bedf3
2023-11-01,SPEND,Afterpay,,,15.0,200,,,AUTHORISED,1aee8153-7db0-4641-8e3f-75dd81ca3496
2023-11-01,RECEIVE,Webstore,,,600.75,200,,Online Sales,AUTHORISED,ca2badce-0879-439f-aeab-c7bf35c0da7a
2023-11-02,SPEND,LINKT,,,10.04,493,,Tolls,AUTHORISED,72ecebee-0f1f-44a3-9b48-8892a792a7d7
2023-11-02,SPEND,BP,,,20.02,449,,,AUTHORISED,ba23a8ef-110f-44db-b0d3-863a43554119
2023-11-02,SPEND,DTF Direct,,,44.95,310,,Printing,AUTHORISED,b9165e57-4c7e-4f76-bf2e-85c124999822
2023-11-02,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,39476d08-9cd8-49f0-8f51-ba2dbffd0863
2023-11-02,SPEND,Bottega Made,,,520.91,310,,Embroidery,AUTHORISED,8a215595-8d54-4582-ab28-806063bbbd52
2023-11-02,SPEND,Tap Room Spring Hill,,,50.4,420,,,AUTHORISED,f4f2a03d-7d73-4deb-9083-45f004a1399a
2023-11-02,RECEIVE,Webstore,,,362.27,200,,Online Sales,AUTHORISED,3631f5ca-e186-48cf-81b0-654b7f0b2285
2023-11-03,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,4f360fb0-60cc-48b2-b338-471feffc786d
2023-11-03,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,0ca791df-f5dd-4487-a87f-0030eb1a19dc
2023-11-03,SPEND,Amazing Transfer,,,59.7,310,,Transfers,AUTHORISED,0fb9fb2f-5986-458d-8ff4-8ebee41cb820
2023-11-03,RECEIVE,Webstore,,,703.63,200,,Online Sales,AUTHORISED,365e25ca-ad39-4bdf-8e04-13d1345ffe94
2023-11-06,SPEND,Sendle,,,385.85,425,,,AUTHORISED,3ba979c5-ca49-4ea1-b4d2-afcb5d7e34ff
2023-11-06,SPEND,AS Colour,,,163.9,310,,Blanks,AUTHORISED,cdf5358c-5aa4-43a4-88e6-a4c26627dea6
2023-11-06,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,9b62fbc0-8069-43d2-8c31-ca9c62dd3c9a
2023-11-06,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,ce6455be-b94f-4d78-82c0-c7a679414bff
2023-11-06,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,f618893b-5e6b-405c-9e03-32a659819586
2023-11-06,SPEND,Ampol,,,40.21,449,,,AUTHORISED,e301315c-07f0-431f-9b62-50903c1a8a05
2023-11-06,SPEND,UBER,,,26.29,493,,Uber,AUTHORISED,922416c0-9ef4-4f95-874c-d464b7f4a097
2023-11-06,SPEND,Apple,,,13.99,485,,,AUTHORISED,9b7d81bb-08bd-4bf7-a6e5-86aa67415a94
2023-11-06,SPEND,Mc Donald's,,,11.1,420,,,AUTHORISED,77468790-aabe-4402-9053-43dbae03433c
2023-11-06,SPEND,Woolworths,,,3.0,493,,,AUTHORISED,c9af4a53-4502-45a0-91f2-73ccd558832f
2023-11-06,RECEIVE,Webstore,,,252.56,200,,Online Sales,AUTHORISED,8460aa74-b3c3-4df9-add9-15765ff2d35d
2023-11-06,SPEND,Shopify,,,208.25,485,,Webstore Subscriptions,DELETED,34f24df7-a7b3-46a8-b0c1-e26e5739269a
2023-11-06,SPEND,Morgan Schoermer,,,208.25,405,,,AUTHORISED,2d76412a-ffd6-4ee9-845a-c69eb313e9d6
2023-11-06,SPEND,Tech 2,,,40.42,429,,Phone Repair,DELETED,855d0348-fbf5-44f3-be89-11c98f57cf53
2023-11-06,SPEND,Tech 2 GoBrisbane Air,,,40.42,493,,,AUTHORISED,f93a38c9-e3f8-45b4-9948-220d75ecdfcd
2023-11-07,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,dc624622-b659-4ed6-8351-90a3a1861a9f
2023-11-07,SPEND,UBER,,,9.99,493,,,AUTHORISED,39e5d04b-07aa-424c-94ec-6eddc7bd3a77
2023-11-07,SPEND,Real Estate,,,350.0,469,,Rent,AUTHORISED,74cede4b-a6d3-48dd-9a88-8fa4921bf8f2
2023-11-07,RECEIVE,Corey Nixon,,,150.0,255,,Studio Hire,AUTHORISED,21104188-55e3-47b7-a520-9b090f301f79
2023-11-07,RECEIVE,Webstore,,,68.47,200,,Online Sales,AUTHORISED,87e7bff7-151a-4c1b-a7aa-eb4dae322807
2023-11-07,SPEND,Virgin Airlines,,,232.41,493,,Refund,AUTHORISED,e603cf34-7051-4b9a-b5bc-f14918a0d11b
2023-11-08,RECEIVE,Afterpay,,,125.74,200,,Webstore Sales,AUTHORISED,bf23900b-a70d-4d33-b239-07322d0695c5
2023-11-08,RECEIVE,Webstore,,,598.08,200,,Online Sales,AUTHORISED,1398d6ea-6057-4d99-82a4-4f0528f88558
2023-11-08,RECEIVE,E Sky,,,161.11,265,,Refund,AUTHORISED,5022553b-2d56-478a-a3ae-5a0f1e531f49
2023-11-09,RECEIVE,Morgan Schoermer,,,1170.0,881,,,AUTHORISED,72ae187e-12b9-403f-b79b-871f0b0f6491
2023-11-09,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,699724eb-7faf-47b4-9256-44a45a79b5ae
2023-11-09,SPEND,Sit Down Comedy,,,86.95,420,,,AUTHORISED,a8ce3d5b-7b97-4339-bdd2-8e5ced5c9863
2023-11-09,SPEND,Klaviyo,,,3.09,485,,Subscription,AUTHORISED,b09fe157-c953-4502-9b3a-0ff6d63a2062
2023-11-09,RECEIVE,Afterpay,,,65.04,200,,Webstore Sales,AUTHORISED,f90a1be6-ab81-436a-a7a7-320e4c6cde9a
2023-11-09,RECEIVE,Webstore,,,215.52,200,,Online Sales,AUTHORISED,78df09af-3b1e-4e01-b605-e5798abb1a81
2023-11-10,SPEND,IKEA,,,48.38,429,,,AUTHORISED,0f604c7c-f126-40d4-bb65-c30dd9c7235b
2023-11-10,SPEND,Felons,,,40.62,420,,,AUTHORISED,0d0d071e-b744-48d9-9ead-5d70dd783adb
2023-11-10,RECEIVE,Shopify,,,176.52,200,,,AUTHORISED,fa52105d-8660-41fd-9209-e12f3240abb9
2023-11-13,SPEND,Sendle,,,256.83,425,,,AUTHORISED,321dbb97-a8bc-4604-b43e-04343a8f856e
2023-11-13,SPEND,Pavlovs,,,74.25,493,,,AUTHORISED,a5e3ac7a-fb3f-4104-81cf-ad5aae0973de
2023-11-13,SPEND,BP,,,100.04,493,,Fuel,AUTHORISED,9373e6b3-ef35-49d3-ba94-e261c1283dff
2023-11-13,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,5ce53f35-0a95-49e4-9df0-2d3b84bf9c51
2023-11-13,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,49294886-50cd-44a1-be78-4b56cd2e6214
2023-11-13,SPEND,Nags Head Hotel,,,93.6,493,,Accom,AUTHORISED,6cc071c9-41df-4955-970e-af48bf60e3f6
2023-11-13,SPEND,UBER,,,46.14,493,,Uber,AUTHORISED,8ec76ce7-d670-4664-9be1-5f48ef313e81
2023-11-13,SPEND,UBER,,,44.91,493,,Uber,AUTHORISED,202d4c7d-c0ee-470d-bcdb-a1d720ea43c6
2023-11-13,SPEND,Express Vpn,,,21.04,485,,VPN,AUTHORISED,fccb1f45-8292-4adc-bc00-dc6b34ae6ec6
2023-11-13,SPEND,Coles,,,12.0,493,,,AUTHORISED,59bd7777-c19a-4c65-87bb-db3357a74d5d
2023-11-13,SPEND,KFC,,,10.4,493,,,AUTHORISED,95671909-7b46-403e-a52e-e58254fb36b4
2023-11-13,SPEND,UBER,,,7.97,493,,Uber,AUTHORISED,927d2b36-8384-4552-8c72-6aad83ce815d
2023-11-13,SPEND,Rhiannon Schoermer,,,165.0,429,,,AUTHORISED,43831685-1e74-4083-adbb-5f80a6bae122
2023-11-13,RECEIVE,Afterpay,,,186.45,200,,Webstore Sales,AUTHORISED,3f6b9edd-ed89-4edf-8af5-4ed6f6ef950d
2023-11-13,RECEIVE,Afterpay,,,100.52,200,,Webstore Sales,AUTHORISED,0d869763-5704-46ab-94b9-a39f06642209
2023-11-13,RECEIVE,Webstore,,,352.77,200,,Online Sales,AUTHORISED,cbc2d679-9986-4d8f-b938-f4ed7e3ad8e4
2023-11-14,SPEND,Optus,,,55.0,489,,,AUTHORISED,04eaad7e-af41-42c4-a258-0dfdb03cad17
2023-11-14,SPEND,Rad Stickers,,,407.0,461,,Stickers,AUTHORISED,d928832f-2c79-43e5-8d29-a30750ebd9d8
2023-11-14,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,77fad7fa-15f2-47da-b508-2aa30f9b373c
2023-11-14,SPEND,LINKT,,,50.18,493,,Tolls,AUTHORISED,6352c53f-d24d-45a7-83a9-54134086939e
2023-11-14,RECEIVE,Corey Nixon,,,150.0,255,,Studio Hire,AUTHORISED,4d62f672-a000-4a45-97d2-2920c3896555
2023-11-14,RECEIVE,Webstore,,,107.46,200,,Online Sales,AUTHORISED,27721140-905d-43be-9556-25e24b49fd64
2023-11-14,RECEIVE,Afterpay,,,130.08,200,,Webstore Sales,AUTHORISED,6d2c12d5-4f53-411d-9b7e-e1aec1eb2ad7
2023-11-15,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,4ea31d98-4d99-4996-a143-6191bccbdc2a
2023-11-15,SPEND,Klaviyo,,,48.72,485,,Subscription,AUTHORISED,7fd2d52f-cadf-41cf-8dcc-ee51638644c3
2023-11-15,SPEND,Ampol,,,8.99,493,,,AUTHORISED,3f8b1bbd-e56b-4948-904f-3be00b6bdbe9
2023-11-15,RECEIVE,Shopify,,,586.64,200,,,AUTHORISED,ba5d16f4-1db4-47ef-98b7-75c5526987ae
2023-11-16,SPEND,Super CHeap,,,141.99,449,,,AUTHORISED,b648520e-f6b3-4f47-bb09-a2430c101ddd
2023-11-16,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,e8ae2cc7-63d5-49ab-b1ab-c546fdda9e01
2023-11-16,SPEND,Office Works,,,71.95,453,,,AUTHORISED,04130a00-cfc1-45f1-b697-8e7e74f1b08d
2023-11-16,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,abde890f-2883-4e50-b23c-168da5328ab2
2023-11-16,RECEIVE,Webstore,,,341.96,200,,Online Sales,AUTHORISED,e279af99-3aad-468f-95b2-3db718694091
2023-11-16,RECEIVE,Afterpay,,,65.04,200,,Webstore Sales,AUTHORISED,873a460f-27c6-453a-a4da-c59649c67149
2023-11-16,RECEIVE,Abyss Distribution,,,1000.0,260,,,AUTHORISED,1509d031-14c3-43b5-baf1-717895beb1ae
2023-11-17,SPEND,Super CHeap,,,186.97,449,,,AUTHORISED,24fd4acd-91b5-4ecb-81c9-8545cec0d0e9
2023-11-17,SPEND,AS Colour,,,141.31,310,,Blanks,AUTHORISED,46a3ec0b-a3a7-4dec-83ba-1afe41e31c3a
2023-11-17,SPEND,Apple,,,31.98,485,,,AUTHORISED,cb2c34a5-2a79-4bd5-b309-f8e8cd9eb1a3
2023-11-17,SPEND,Yiros,,,19.9,420,,,AUTHORISED,db9b2efd-3c48-40ff-9df4-2a4055bdce45
2023-11-17,SPEND,Beam,,,4.25,493,,,AUTHORISED,c29fd4a6-0651-4439-8f19-0ac08220ba28
2023-11-17,SPEND,Beam,,,3.1,493,,,AUTHORISED,ffa4a97a-fa1d-460e-93c0-a339bcfdd427
2023-11-17,RECEIVE,Webstore,,,141.16,200,,Online Sales,AUTHORISED,9a6bbd94-cb92-4861-8c05-0a470ecf2b6b
2023-11-17,RECEIVE,Afterpay,,,111.73,200,,Webstore Sales,AUTHORISED,fd2652f9-c8b5-4c1e-a203-9c11b0b227bb
2023-11-17,RECEIVE,Super CHeap,,,149.99,449,,,AUTHORISED,be5242fa-9e14-4cdf-b142-d72d3cbc6be9
2023-11-20,SPEND,Death & Taxes,,,162.44,420,,,AUTHORISED,d828d07b-2ade-4fd5-bc58-1f32c7367c68
2023-11-20,SPEND,Sendle,,,157.58,425,,,AUTHORISED,1dd76647-cae8-432e-ac3e-04ff51cd2928
2023-11-20,SPEND,Mc Donald's,,,15.15,420,,meals,AUTHORISED,9a96227b-1c10-48f5-882c-0544d2db56ab
2023-11-20,SPEND,AS Colour,,,279.4,310,,Blanks,AUTHORISED,39d6615e-94fb-454c-a327-3c5da0eaa3ca
2023-11-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,a30f5ddd-03fc-4767-92fe-224737669e79
2023-11-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,4b6e5421-ebd8-4363-b5bd-38c771b27c63
2023-11-20,SPEND,Facebook Meta,,,100.0,400,,Ads Payment,AUTHORISED,d1588785-55f7-417d-b85a-5dfef52926ce
2023-11-20,SPEND,Okuman Japanese,,,77.5,420,,,AUTHORISED,c0dd8fcc-c1ca-42c7-a112-d859cbeae9c3
2023-11-20,SPEND,UBER,,,69.78,493,,Uber,AUTHORISED,c9a468f7-6ba9-4eac-aa6d-aa2a13f337b2
2023-11-20,SPEND,7 11,,,50.02,493,,,AUTHORISED,ac720248-b1d7-43fc-ab96-bacecbbf3aef
2023-11-20,SPEND,UBER,,,34.42,493,,Uber,AUTHORISED,a287e69a-50b8-4b1c-a619-2f54d76168f7
2023-11-20,SPEND,UBER,,,6.94,493,,Uber,AUTHORISED,fa8be41a-f1fe-4d75-96a2-ab7c898e355d
2023-11-20,RECEIVE,Afterpay,,,133.82,200,,Webstore Sales,AUTHORISED,0f35a1b9-48be-4a7a-b934-42265844f0d9
2023-11-20,RECEIVE,Webstore,,,241.74,200,,Online Sales,AUTHORISED,db113461-e268-4825-90e7-dd1019953703
2023-11-21,SPEND,Bottega Made,,,39.85,310,,Embroidery,AUTHORISED,f994161f-0343-44a2-b9a8-5f09ea532fe9
2023-11-21,SPEND,FEI,,,250.0,429,,,AUTHORISED,de2e3448-8ab5-4a09-8d28-6a23e60ebf25
2023-11-21,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,84efa0f6-ee7d-43fb-88e7-0be6a1ac4261
2023-11-21,RECEIVE,Corey Nixon,,,150.0,255,,Studio Hire,AUTHORISED,7d6faa80-efc5-46a7-9c9a-66c95052fee6
2023-11-21,RECEIVE,Afterpay,,,59.44,200,,Webstore Sales,AUTHORISED,a2e51ce0-73e2-4254-bf08-969d43b8e20a
2023-11-21,RECEIVE,Webstore,,,357.54,200,,Online Sales,AUTHORISED,5ea7b36f-3ac8-4178-9e57-bbfc2e4d18b4
